,Title,PMID,text,DOI,labels,source
252,,,"A drawback is that their method limits the training of multi-sense embeddings to the M most common words , forcing a complete re-training of the model should a new word of interest appear",,1,acl_cambridge
253,,,One possible difficulty in using this automated procedure is that some synonyms for a word do not carry the same sentiment orientation,,1,acl_cambridge
254,,,Another limitation is that the generated summaries do not contain any information about the distribution of opinions,,1,acl_cambridge
255,,,"The limitation is that the choice of the appropriate conceptual types is non trivial , even when selecting very high-level tags",,1,acl_cambridge
256,,,"The drawback was that morphotactics was explicitly raised to the level of the sentence grammar , hence the categorial lexicon accounted for both constituent order and the morpheme order with no distinction",,1,acl_cambridge
257,,,We can eliminate the morphology to alleviate the problem of the data scarcity,,1,acl_cambridge
258,,,The only problem with this solution is that it will add complexity,,1,acl_cambridge
259,,,The second significant shortcoming which surfaces among ParaMor’s 41 final scheme clusters is that ParaMor currently does not address morphophonology,,1,acl_cambridge
260,,,"For those not covered cases , the problem is mainly due to incomplete sentences and wrong grammars",,1,acl_cambridge
261,,,A drawback is that these features give no information about where in the string the n-grams should occur,,1,acl_cambridge
262,,,"One obstacle is that we do not currently use subcategorization dictionaries for either language , while we have several for English",,1,acl_cambridge
263,,,"A major limitation of mapping natural language to OWL-DL is that the assertion component of the latter is essentially limited to atomic predications and their negations , so that ordinary statements such as Most students who passed the AI exam also passed the theory exam , or If Kim and Sandy get divorced , then Kim will probably get custody of their children , cannot be represented , let alone reasoned with",,1,acl_cambridge
264,,,"Moreover , a shortcoming of occurrence-based methods of polysemy resolution is that a given term may be assigned to an implausibly large number of categories",,1,acl_cambridge
265,,,One potential limitation of using only similarity features to represent a text pair is that of low representation power,,1,acl_cambridge
266,,,A drawback of our method is that it increases the size of the synchronous context-free grammar massively,,1,acl_cambridge
267,,,The major problem of this approach is data sparseness,,1,acl_cambridge
268,,,A remaining problem is that no studies could provide empirical comparisons across grammar theories,,1,acl_cambridge
269,,,The third limitation is that the sequential models treat queries as unstructured ( linear ) sequences of words,,1,acl_cambridge
270,,,The disadvantage is that many synonyms need to be discarded in order to achieve this property,,1,acl_cambridge
271,,,And another shortcoming is that a small number of words in almost every resulting class does n't belong to the part-of-speech categories which most of words in that class belong to,,1,acl_cambridge
272,,,A possible problem with this method is in the approximation of exponentially many parse trees by a polynomial-size sample,,1,acl_cambridge
273,,,"The main drawback to modeling p ( t Is ) in terms of p ( w I h , s ) is that the latter distribution is conditioned on two very disparate sources of information which are difficult to combine in a complementary way",,1,acl_cambridge
274,,,"However , a fundamental problem with this system is that it does not guarantee that the output parse is a projective dependency tree , only a projective dependency forest , that is , a sequence of adjacent , non-overlapping projective trees ( Nivre 2008 )",,1,acl_cambridge
275,,,"Furthermore , A disadvantage of this method is that the web mining process is quite inefficient",,1,acl_cambridge
276,,,Another more subtle shortcoming is the use of the raw empirical unigram distribution to represent content significance,,1,acl_cambridge
277,,,One serious drawback with existing subtitles is that they do not store meta-information about the speaker,,1,acl_cambridge
278,,,"Second , we avoid the problem of the combinatorial expansion in the search space",,1,acl_cambridge
279,,,"The main limitation of querying CGI scripts is that if the web site being queried is modified by its creators , slight modifications will have to be made to the query generator to accommodate those changes",,1,acl_cambridge
280,,,"However , the shortcoming is it relies too much on the quality of sentiment lexicon and thus hard to cover the network language arose spontaneously",,1,acl_cambridge
281,,,The main conceptual shortcoming of using correlation-based metrics is that they aggregate scores of different pairs — even though these scores can vary greatly in the embedding space,,1,acl_cambridge
